dataset_image,split,source_relative_path,source_sha256,annotation_class,class_id,x_min,y_min,x_max,y_max,yolo_x_center,yolo_y_center,yolo_width,yolo_height,decision_source
transition_candidates__brightness_high__run_05__frame_014_20260820T154032_521.jpg,test,transition_candidates/brightness_high/run_05/frame_014_20260820T154032_521.jpg,c025aef6ff7b009dd93cb8c17fc0601ba7bfa8feb2ae97b629f2169d8486ea26,yellow,1,262,180,279,211,0.563542,0.543056,0.035417,0.086111,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_015_20260820T154032_650.jpg,test,transition_candidates/brightness_high/run_05/frame_015_20260820T154032_650.jpg,6f6517adf4f2c397432529386bf64739cde9c0fb07b443e507e5e121d39df383,yellow,1,262,180,279,211,0.563542,0.543056,0.035417,0.086111,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_016_20260820T154032_774.jpg,test,transition_candidates/brightness_high/run_05/frame_016_20260820T154032_774.jpg,8c8830ba1cb64066755b3f14b797367e2084312a931143f479ae1da6c12477ee,yellow,1,262,180,280,212,0.564583,0.544444,0.037500,0.088889,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_017_20260820T154032_907.jpg,test,transition_candidates/brightness_high/run_05/frame_017_20260820T154032_907.jpg,af32318f2d68b006b044c499fea3033eb3f90906dbf0a1259b86ae31ca8c1ab9,yellow,1,262,180,280,212,0.564583,0.544444,0.037500,0.088889,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_018_20260820T154033_043.jpg,test,transition_candidates/brightness_high/run_05/frame_018_20260820T154033_043.jpg,3466f385a9a53647864c5e78150e485869b1720ce714d8e9a724fb052afa5e38,yellow,1,262,180,281,212,0.565625,0.544444,0.039583,0.088889,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_019_20260820T154033_165.jpg,test,transition_candidates/brightness_high/run_05/frame_019_20260820T154033_165.jpg,644bb563f24be498fc2c8fb53854d3677bd25452f1807f49bc8feab026eb50ae,yellow,1,262,180,281,212,0.565625,0.544444,0.039583,0.088889,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_020_20260820T154033_296.jpg,test,transition_candidates/brightness_high/run_05/frame_020_20260820T154033_296.jpg,644bb563f24be498fc2c8fb53854d3677bd25452f1807f49bc8feab026eb50ae,yellow,1,262,180,281,212,0.565625,0.544444,0.039583,0.088889,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_021_20260820T154033_427.jpg,test,transition_candidates/brightness_high/run_05/frame_021_20260820T154033_427.jpg,fdf1b71f1bfc7e80f5fb85da2a554c2e1953cf444847cd498dcb4d51f51dc925,yellow,1,263,180,281,213,0.566667,0.545833,0.037500,0.091667,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_022_20260820T154033_549.jpg,test,transition_candidates/brightness_high/run_05/frame_022_20260820T154033_549.jpg,3492a0094819fe03421105e39f687da559df84e96c2a460d4da81f9bfbb1f98f,yellow,1,263,180,282,213,0.567708,0.545833,0.039583,0.091667,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_023_20260820T154033_673.jpg,test,transition_candidates/brightness_high/run_05/frame_023_20260820T154033_673.jpg,18bd5619f6ef74ae8e72f54ae44ee5eb3363771eda5b83b352319ba7f02e5db4,yellow,1,263,180,282,213,0.567708,0.545833,0.039583,0.091667,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_024_20260820T154033_799.jpg,test,transition_candidates/brightness_high/run_05/frame_024_20260820T154033_799.jpg,18bd5619f6ef74ae8e72f54ae44ee5eb3363771eda5b83b352319ba7f02e5db4,yellow,1,263,180,282,213,0.567708,0.545833,0.039583,0.091667,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_025_20260820T154033_924.jpg,test,transition_candidates/brightness_high/run_05/frame_025_20260820T154033_924.jpg,a216374457d0127af8cbe78936917699f10acc5615b85c5923f317fd37715f51,yellow,1,264,180,283,214,0.569792,0.547222,0.039583,0.094444,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_026_20260820T154034_058.jpg,test,transition_candidates/brightness_high/run_05/frame_026_20260820T154034_058.jpg,5b45738868f3b6f7af2230cc3a96aa597fd93e0a092f940ccc594ecda43b50cf,yellow,1,264,180,283,214,0.569792,0.547222,0.039583,0.094444,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_027_20260820T154034_185.jpg,test,transition_candidates/brightness_high/run_05/frame_027_20260820T154034_185.jpg,6cc4aa26f354edcb5c042dd9b5d584377f49eac24e02c27e7839f895e4f06770,yellow,1,264,180,284,215,0.570833,0.548611,0.041667,0.097222,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_028_20260820T154034_309.jpg,test,transition_candidates/brightness_high/run_05/frame_028_20260820T154034_309.jpg,f3e9db64ad71b43eee9cc6359ed34989037f943dd71948ebee2235bdb8e1e916,yellow,1,264,180,285,215,0.571875,0.548611,0.043750,0.097222,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_029_20260820T154034_431.jpg,test,transition_candidates/brightness_high/run_05/frame_029_20260820T154034_431.jpg,b9fbbba431d7049415945bc6e8a3280320e0785b3f6af946f71b9bf280076a5e,yellow,1,265,180,286,215,0.573958,0.548611,0.043750,0.097222,transition_hash_matches_yellow
transition_candidates__brightness_high__run_05__frame_030_20260820T154034_550.jpg,test,transition_candidates/brightness_high/run_05/frame_030_20260820T154034_550.jpg,eaed679ce6b6b1a5710263287e1396b8a2bc3fb7a18eab84e6234717edbccb44,yellow,1,265,180,286,216,0.573958,0.550000,0.043750,0.100000,transition_visual_review
transition_candidates__brightness_high__run_05__frame_031_20260820T154034_680.jpg,test,transition_candidates/brightness_high/run_05/frame_031_20260820T154034_680.jpg,d76fd8aada1f1e1a181b2de150aeae25cb2ade99625440d13b987c272705fd42,yellow,1,266,180,286,217,0.575000,0.551389,0.041667,0.102778,transition_visual_review
transition_candidates__brightness_high__run_05__frame_032_20260820T154034_809.jpg,test,transition_candidates/brightness_high/run_05/frame_032_20260820T154034_809.jpg,ca56e2449aca5fb42583ca9112bd2b600db4a638245306578c6cd30f1a920372,,,,,,,,,,,transition_visual_review_empty
transition_candidates__brightness_high__run_05__frame_033_20260820T154034_931.jpg,test,transition_candidates/brightness_high/run_05/frame_033_20260820T154034_931.jpg,eae969cd419b3557da50b412378b827fa9a8203b747de449826542d1b5d20a29,red,0,266,180,287,217,0.576042,0.551389,0.043750,0.102778,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_034_20260820T154035_070.jpg,test,transition_candidates/brightness_high/run_05/frame_034_20260820T154035_070.jpg,bfdbebe9852b524c1b8e497062e47068ae361fd322ae2377c300a1bede161808,red,0,267,180,287,218,0.577083,0.552778,0.041667,0.105556,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_035_20260820T154035_210.jpg,test,transition_candidates/brightness_high/run_05/frame_035_20260820T154035_210.jpg,3b45aab10e6027bd829c83f312a2db80504fa64b2012ce9e440fdd6be3ce2086,red,0,267,180,288,218,0.578125,0.552778,0.043750,0.105556,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_036_20260820T154035_339.jpg,test,transition_candidates/brightness_high/run_05/frame_036_20260820T154035_339.jpg,3b45aab10e6027bd829c83f312a2db80504fa64b2012ce9e440fdd6be3ce2086,red,0,267,180,288,218,0.578125,0.552778,0.043750,0.105556,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_037_20260820T154035_467.jpg,test,transition_candidates/brightness_high/run_05/frame_037_20260820T154035_467.jpg,8d898fa5e9cd20f1f6738b8e1b908de243da6b7f4e1bef7dfe72a11a0f25e216,red,0,267,180,289,219,0.579167,0.554167,0.045833,0.108333,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_038_20260820T154035_598.jpg,test,transition_candidates/brightness_high/run_05/frame_038_20260820T154035_598.jpg,47d84097db400111a7036ef6193eec914b4db769044685f9ead6244952338225,red,0,268,180,290,219,0.581250,0.554167,0.045833,0.108333,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_039_20260820T154035_729.jpg,test,transition_candidates/brightness_high/run_05/frame_039_20260820T154035_729.jpg,f50ae50f0d32b34e02ba3a355bcc702ed9ce698937de8cde492379026d4da335,red,0,268,180,290,220,0.581250,0.555556,0.045833,0.111111,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_040_20260820T154035_864.jpg,test,transition_candidates/brightness_high/run_05/frame_040_20260820T154035_864.jpg,9da10a76df9978059ebbfb20936e81ecdc29a72482c3aa6ee3ab8db261dfe2b6,red,0,268,180,290,220,0.581250,0.555556,0.045833,0.111111,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_041_20260820T154035_985.jpg,test,transition_candidates/brightness_high/run_05/frame_041_20260820T154035_985.jpg,9da10a76df9978059ebbfb20936e81ecdc29a72482c3aa6ee3ab8db261dfe2b6,red,0,268,180,290,220,0.581250,0.555556,0.045833,0.111111,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_042_20260820T154036_123.jpg,test,transition_candidates/brightness_high/run_05/frame_042_20260820T154036_123.jpg,8d28ec59197330dcf29a4c47b7e9ef80745dd263f496216dcca0ea9b3c27c021,red,0,269,180,292,221,0.584375,0.556944,0.047917,0.113889,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_043_20260820T154036_266.jpg,test,transition_candidates/brightness_high/run_05/frame_043_20260820T154036_266.jpg,e29fba5a92a9aba71d2ac7d56a6546e1cccc638218259c7d29e721d7567e9b78,red,0,269,180,292,221,0.584375,0.556944,0.047917,0.113889,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_044_20260820T154036_392.jpg,test,transition_candidates/brightness_high/run_05/frame_044_20260820T154036_392.jpg,e1cce04d04fad2787bd7cc4cd83b6350eb53dbbf424f635c49a6ad6f2c1be944,red,0,269,180,293,222,0.585417,0.558333,0.050000,0.116667,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_045_20260820T154036_510.jpg,test,transition_candidates/brightness_high/run_05/frame_045_20260820T154036_510.jpg,42e31f827a315c5a123b70f67bbc25f7fbf8a08b8bad3b139943c7141867cb48,red,0,269,180,293,222,0.585417,0.558333,0.050000,0.116667,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_046_20260820T154036_635.jpg,test,transition_candidates/brightness_high/run_05/frame_046_20260820T154036_635.jpg,42e31f827a315c5a123b70f67bbc25f7fbf8a08b8bad3b139943c7141867cb48,red,0,269,180,293,222,0.585417,0.558333,0.050000,0.116667,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_047_20260820T154036_753.jpg,test,transition_candidates/brightness_high/run_05/frame_047_20260820T154036_753.jpg,c6c219a9b1f3d9e10722bb0f4bdd76908699c7abf22e4fb5e1227214ce255d92,red,0,269,180,293,222,0.585417,0.558333,0.050000,0.116667,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_048_20260820T154036_873.jpg,test,transition_candidates/brightness_high/run_05/frame_048_20260820T154036_873.jpg,5785b377a3f4ca1ca725e83ce3badd64439451c06be07537f3f9781e139d7847,red,0,269,180,293,222,0.585417,0.558333,0.050000,0.116667,transition_hash_matches_red
transition_candidates__brightness_high__run_05__frame_049_20260820T154037_002.jpg,test,transition_candidates/brightness_high/run_05/frame_049_20260820T154037_002.jpg,8d624b5f31cc3f1b6b017858e6f9d073f94a9eab179daadcd240335387b8f0c5,red,0,269,180,293,222,0.585417,0.558333,0.050000,0.116667,transition_hash_matches_red
transition_candidates__brightness_low__run_01__frame_000_20260820T154156_979.jpg,train,transition_candidates/brightness_low/run_01/frame_000_20260820T154156_979.jpg,419d1992a49ac5e4c5b72c78bc547400200d81e4a22854f7d2e4f6062ee916ee,green,2,301,180,313,202,0.639583,0.530556,0.025000,0.061111,transition_hash_matches_green
transition_candidates__brightness_low__run_01__frame_001_20260820T154157_104.jpg,train,transition_candidates/brightness_low/run_01/frame_001_20260820T154157_104.jpg,419d1992a49ac5e4c5b72c78bc547400200d81e4a22854f7d2e4f6062ee916ee,green,2,301,180,313,202,0.639583,0.530556,0.025000,0.061111,transition_hash_matches_green
transition_candidates__brightness_low__run_01__frame_002_20260820T154157_235.jpg,train,transition_candidates/brightness_low/run_01/frame_002_20260820T154157_235.jpg,ac6db149f85ceefcb46c01928be8464271bd0e6a19530dc1683b4062e4b716e7,green,2,301,180,314,202,0.640625,0.530556,0.027083,0.061111,transition_hash_matches_green
transition_candidates__brightness_low__run_01__frame_003_20260820T154157_363.jpg,train,transition_candidates/brightness_low/run_01/frame_003_20260820T154157_363.jpg,e409b189711979b33273c98ba174e240241f8e98b951a3d708a7f051adb460f5,green,2,302,180,314,202,0.641667,0.530556,0.025000,0.061111,transition_hash_matches_green
transition_candidates__brightness_low__run_01__frame_004_20260820T154157_488.jpg,train,transition_candidates/brightness_low/run_01/frame_004_20260820T154157_488.jpg,192c1c35a95f645f66331f99831a64d070ce3846f8c32181d826644e033f2b5d,green,2,302,180,315,202,0.642708,0.530556,0.027083,0.061111,transition_hash_matches_green
transition_candidates__brightness_low__run_01__frame_005_20260820T154157_615.jpg,train,transition_candidates/brightness_low/run_01/frame_005_20260820T154157_615.jpg,192c1c35a95f645f66331f99831a64d070ce3846f8c32181d826644e033f2b5d,green,2,302,180,315,202,0.642708,0.530556,0.027083,0.061111,transition_hash_matches_green
transition_candidates__brightness_low__run_01__frame_006_20260820T154157_733.jpg,train,transition_candidates/brightness_low/run_01/frame_006_20260820T154157_733.jpg,d3fc0173e12f9773e04e6d6439ef8ca5fdb5f26398fd45d09e125de575e7efd4,green,2,303,180,315,203,0.643750,0.531944,0.025000,0.063889,transition_hash_matches_green
transition_candidates__brightness_low__run_01__frame_007_20260820T154157_860.jpg,train,transition_candidates/brightness_low/run_01/frame_007_20260820T154157_860.jpg,3bc3ae09850ca68909a2406d0a55d15f577fe1a0654984b8035fab7b53aa296c,green,2,303,180,315,203,0.643750,0.531944,0.025000,0.063889,transition_visual_review
transition_candidates__brightness_low__run_01__frame_008_20260820T154157_988.jpg,train,transition_candidates/brightness_low/run_01/frame_008_20260820T154157_988.jpg,3bc3ae09850ca68909a2406d0a55d15f577fe1a0654984b8035fab7b53aa296c,green,2,303,180,315,203,0.643750,0.531944,0.025000,0.063889,transition_visual_review
transition_candidates__brightness_low__run_01__frame_009_20260820T154158_126.jpg,train,transition_candidates/brightness_low/run_01/frame_009_20260820T154158_126.jpg,abcda97f76e3deac5a93ca0179dd4d92222e1033a1cc871c58475ebc09606037,yellow,1,304,180,316,202,0.645833,0.530556,0.025000,0.061111,transition_visual_review
transition_candidates__brightness_low__run_01__frame_010_20260820T154158_255.jpg,train,transition_candidates/brightness_low/run_01/frame_010_20260820T154158_255.jpg,918f6bc82b08565475138fa8e54ed0c88e80a9c28b7c382ffc8a2949267bfc20,yellow,1,304,180,316,202,0.645833,0.530556,0.025000,0.061111,transition_hash_matches_yellow
transition_candidates__brightness_low__run_01__frame_011_20260820T154158_379.jpg,train,transition_candidates/brightness_low/run_01/frame_011_20260820T154158_379.jpg,24b07c428ee34ae1697e65d38cbe2b3f65312a9a010f3d0075df59305e8b0c70,yellow,1,305,180,317,202,0.647917,0.530556,0.025000,0.061111,transition_hash_matches_yellow
transition_candidates__brightness_low__run_01__frame_012_20260820T154158_516.jpg,train,transition_candidates/brightness_low/run_01/frame_012_20260820T154158_516.jpg,4cb3e93b43f9f1851db875906720227ada430edeb571e491e31ef72f7508b513,yellow,1,305,180,318,202,0.648958,0.530556,0.027083,0.061111,transition_hash_matches_yellow
transition_candidates__brightness_low__run_01__frame_013_20260820T154158_652.jpg,train,transition_candidates/brightness_low/run_01/frame_013_20260820T154158_652.jpg,1fef9e3f68303d7da17d34ec8d1fe694fd66cedaf3813f9c2048332e5dd30009,yellow,1,305,180,318,202,0.648958,0.530556,0.027083,0.061111,transition_hash_matches_yellow
transition_candidates__brightness_low__run_01__frame_014_20260820T154158_781.jpg,train,transition_candidates/brightness_low/run_01/frame_014_20260820T154158_781.jpg,0d2ed1e3deff9b1834a605ba9b282e485c7fcdbc281587d4631742b5652fd09a,yellow,1,306,180,319,202,0.651042,0.530556,0.027083,0.061111,transition_hash_matches_yellow
transition_candidates__brightness_low__run_01__frame_015_20260820T154158_906.jpg,train,transition_candidates/brightness_low/run_01/frame_015_20260820T154158_906.jpg,8fef189ec6a7ab6cc95bf7ca4c53c3f5115d890a866d8d49d17830b3110cc34b,yellow,1,306,180,319,203,0.651042,0.531944,0.027083,0.063889,transition_hash_matches_yellow
transition_candidates__brightness_low__run_01__frame_016_20260820T154159_031.jpg,train,transition_candidates/brightness_low/run_01/frame_016_20260820T154159_031.jpg,7c4ead85282cd94921c4ed6db3e601caa21bbc8d789034955f464bb571ef54a0,yellow,1,306,180,320,203,0.652083,0.531944,0.029167,0.063889,transition_hash_matches_yellow
transition_candidates__brightness_low__run_01__frame_017_20260820T154159_151.jpg,train,transition_candidates/brightness_low/run_01/frame_017_20260820T154159_151.jpg,7c4ead85282cd94921c4ed6db3e601caa21bbc8d789034955f464bb571ef54a0,yellow,1,306,180,320,203,0.652083,0.531944,0.029167,0.063889,transition_hash_matches_yellow
